46	1.712	0.110	0.613	0.780
113	1.955	0.158	0.729	0.831
139	2.593	0.125	0.577	0.842
65	3.299	0.063	0.485	0.500
237	3.097	0.176	0.481	0.760
94	1.830	0.120	0.701	0.847
183	2.206	0.164	0.594	0.732
42	2.546	0.169	0.677	0.857
32	1.762	0.047	0.800	0.914
324	1.301	0.275	0.781	0.878
226	2.200	0.174	0.585	0.796
219	1.364	0.193	0.753	0.883
232	2.808	0.200	0.632	0.826
116	1.440	0.148	0.773	0.853
125	1.489	0.125	0.718	0.744
121	2.513	0.101	0.548	0.708
202	2.292	0.188	0.637	0.835
31	2.506	0.039	0.463	0.564
119	2.196	0.118	0.620	0.753
92	2.824	0.085	0.444	0.622
88	3.829	0.076	0.351	0.553
54	2.049	0.095	0.607	0.857
43	2.109	0.084	0.694	0.827
111	2.207	0.114	0.642	0.730
142	2.789	0.141	0.467	0.654
194	2.322	0.156	0.604	0.758
90	1.538	0.094	0.738	0.804
182	3.403	0.158	0.400	0.768
191	0.371	0.201	0.941	0.950
87	2.090	0.085	0.584	0.770
134	2.689	0.122	0.454	0.698
73	4.688	0.071	0.168	0.646
116	2.665	0.120	0.464	0.720
79	3.736	0.076	0.295	0.598
82	3.045	0.069	0.406	0.766
119	2.294	0.126	0.595	0.850
115	1.569	0.163	0.742	0.839
125	2.572	0.103	0.508	0.828
104	3.356	0.097	0.479	0.658
135	3.095	0.107	0.458	0.692
70	3.592	0.073	0.673	0.778
124	1.844	0.144	0.685	0.790
129	1.927	0.117	0.713	0.791
126	2.227	0.147	0.630	0.824
62	2.912	0.100	0.539	0.738
82	2.926	0.119	0.612	0.719
148	1.629	0.153	0.722	0.876
96	1.425	0.139	0.800	0.873
115	4.715	0.109	0.475	0.608
139	1.604	0.146	0.880	0.897
470	2.214	0.395	0.885	0.925
71	2.147	0.098	0.747	0.877
166	1.710	0.174	0.703	0.847
132	1.450	0.155	0.805	0.886
55	3.159	0.064	0.545	0.797
144	2.671	0.201	0.676	0.832
142	2.584	0.132	0.615	0.747
168	1.633	0.159	0.767	0.848
128	1.983	0.125	0.612	0.707
85	2.296	0.081	0.497	0.664
53	2.248	0.076	0.707	0.746
46	2.430	0.113	0.687	0.836
153	2.015	0.128	0.533	0.695
75	3.202	0.092	0.417	0.636
103	1.160	0.213	0.851	0.920
221	2.611	0.197	0.573	0.828
87	1.597	0.117	0.813	0.897
275	1.587	0.315	0.816	0.920
56	4.347	0.050	0.195	0.487
154	4.130	0.127	0.349	0.751
75	2.773	0.083	0.564	0.701
97	3.768	0.085	0.296	0.622
67	2.043	0.069	0.626	0.827
100	3.397	0.116	0.375	0.714
304	1.330	0.267	0.831	0.907
72	4.137	0.067	0.242	0.533
76	3.829	0.065	0.267	0.567
90	2.600	0.122	0.738	0.891
57	2.112	0.086	0.722	0.851
54	2.668	0.061	0.621	0.750
66	1.129	0.147	0.904	0.943
173	1.132	0.169	0.874	0.906
98	2.028	0.085	0.616	0.838
76	3.400	0.068	0.306	0.613
47	4.421	0.040	0.148	0.287
71	4.382	0.058	0.139	0.511
41	4.390	0.038	0.150	0.477
60	3.034	0.055	0.387	0.690
198	2.611	0.164	0.552	0.715
176	2.119	0.170	0.807	0.903
204	3.518	0.150	0.452	0.761
125	1.902	0.169	0.658	0.850
67	2.111	0.070	0.609	0.753
91	1.748	0.128	0.717	0.778
92	1.416	0.106	0.702	0.852
153	1.781	0.137	0.689	0.810
148	2.093	0.179	0.712	0.827
86	2.993	0.114	0.457	0.628
72	2.373	0.133	0.632	0.818
90	3.327	0.077	0.369	0.638
113	2.926	0.117	0.543	0.743
170	3.794	0.154	0.530	0.794
241	2.256	0.193	0.545	0.733
88	3.464	0.098	0.415	0.647
26	3.542	0.032	0.260	0.361
72	3.020	0.088	0.518	0.699
94	1.965	0.123	0.712	0.790
186	2.425	0.149	0.574	0.694
115	1.537	0.114	0.762	0.852
73	1.610	0.109	0.760	0.760
119	1.764	0.108	0.696	0.821
141	1.272	0.208	0.916	0.904
157	1.134	0.169	0.781	0.826
76	1.990	0.068	0.697	0.776
179	2.407	0.132	0.523	0.686
105	2.488	0.107	0.714	0.789
185	2.090	0.193	0.698	0.822
168	2.802	0.159	0.579	0.734
219	2.371	0.171	0.633	0.704
125	2.715	0.115	0.573	0.762
121	1.513	0.166	0.818	0.846
148	2.240	0.158	0.594	0.775
136	2.461	0.116	0.489	0.727
60	2.520	0.066	0.800	0.822
66	2.291	0.070	0.688	0.857
125	0.228	0.196	0.947	0.969
145	1.542	0.131	0.718	0.843
87	1.543	0.110	0.777	0.798
36	3.586	0.046	0.360	0.474
217	1.249	0.211	0.804	0.904
278	1.018	0.262	0.880	0.962
83	2.067	0.086	0.769	0.874
224	1.293	0.197	0.824	0.892
133	1.830	0.148	0.796	0.869
130	2.412	0.149	0.695	0.793
83	1.920	0.090	0.643	0.822
72	1.801	0.123	0.713	0.818
65	2.080	0.078	0.657	0.765
47	1.758	0.088	0.653	0.810
150	2.237	0.160	0.620	0.838
161	2.076	0.160	0.644	0.774
291	0.939	0.280	0.887	0.924
74	2.189	0.115	0.685	0.692
314	1.644	0.255	0.746	0.849
23	2.786	0.050	0.605	0.793
140	3.427	0.161	0.491	0.697
189	2.876	0.155	0.491	0.744
166	1.972	0.136	0.735	0.830
114	2.216	0.119	0.630	0.792
262	1.690	0.214	0.764	0.834
160	2.137	0.135	0.684	0.812
144	4.072	0.109	0.379	0.522
232	2.924	0.183	0.657	0.817
109	2.820	0.097	0.542	0.661
167	0.564	0.159	0.898	0.903
57	0.584	0.088	0.934	0.919
63	2.236	0.076	0.624	0.768
75	3.715	0.069	0.239	0.514
177	3.085	0.166	0.673	0.794
88	1.963	0.123	0.633	0.815
251	2.320	0.201	0.555	0.812
145	2.750	0.152	0.694	0.780
104	0.869	0.125	0.889	0.889
39	1.689	0.048	0.696	0.848
232	1.684	0.182	0.720	0.826
165	1.518	0.169	0.789	0.842
154	1.956	0.168	0.661	0.802
212	2.473	0.195	0.693	0.865
239	1.296	0.259	0.902	0.948
184	1.817	0.170	0.700	0.836
168	2.378	0.147	0.694	0.781
129	3.548	0.149	0.806	0.908
87	1.572	0.108	0.664	0.879
206	2.001	0.199	0.705	0.811
330	1.858	0.248	0.645	0.813
369	1.737	0.317	0.790	0.891
191	1.811	0.171	0.666	0.793
93	1.701	0.128	0.762	0.877
190	2.475	0.220	0.635	0.819
111	2.130	0.186	0.677	0.782
113	3.072	0.106	0.414	0.638
81	4.123	0.070	0.233	0.555
206	3.604	0.185	0.569	0.718
242	1.614	0.208	0.722	0.807
166	3.582	0.128	0.357	0.636
116	1.385	0.224	0.806	0.921
222	3.666	0.147	0.271	0.755
238	1.928	0.245	0.793	0.922
282	1.756	0.260	0.731	0.860
221	3.262	0.187	0.397	0.807
338	1.922	0.254	0.660	0.847
239	2.064	0.217	0.709	0.869
106	2.269	0.102	0.697	0.671
98	1.607	0.094	0.721	0.824
306	1.785	0.264	0.727	0.843
197	2.308	0.192	0.612	0.872
184	1.870	0.219	0.674	0.829
57	1.359	0.133	0.826	0.891
300	2.010	0.241	0.674	0.802
201	1.234	0.283	0.827	0.918
86	3.403	0.132	0.672	0.827
281	2.669	0.232	0.598	0.774
28	2.024	0.047	0.622	0.778
84	2.026	0.132	0.672	0.785
116	0.897	0.242	0.951	0.951
52	3.287	0.050	0.342	0.520
16	3.860	0.027	0.444	0.762
6	4.608	0.008	0.098	0.154
52	3.309	0.050	0.409	0.542
72	2.025	0.073	0.585	0.758
11	2.985	0.026	0.355	0.407
79	2.369	0.082	0.632	0.752
125	2.516	0.165	0.710	0.833
145	2.804	0.140	0.483	0.665
179	1.832	0.162	0.668	0.814
33	2.193	0.051	0.623	0.805
142	1.714	0.160	0.821	0.850
82	1.477	0.089	0.745	0.820
227	2.685	0.194	0.619	0.772
136	1.658	0.155	0.760	0.877
194	2.055	0.156	0.640	0.749
124	1.704	0.201	0.770	0.861
216	1.051	0.210	0.871	0.911
136	1.115	0.151	0.861	0.907
106	2.882	0.091	0.424	0.662
174	1.760	0.155	0.773	0.870
131	2.404	0.147	0.562	0.744
33	2.824	0.045	0.532	0.717
121	2.207	0.143	0.602	0.766
168	1.964	0.172	0.675	0.740
104	1.972	0.124	0.605	0.782
92	2.724	0.103	0.609	0.793
171	1.921	0.161	0.737	0.886
85	2.015	0.146	0.759	0.904
144	3.468	0.125	0.382	0.608
216	0.884	0.182	0.915	0.931
109	2.925	0.102	0.433	0.784
63	2.232	0.083	0.656	0.708
77	2.020	0.081	0.670	0.675
