45	3.845	0.054	0.517	0.592
68	2.570	0.057	0.489	0.660
79	1.505	0.073	0.775	0.832
50	2.531	0.046	0.450	0.649
45	2.595	0.041	0.479	0.556
38	1.946	0.039	0.594	0.679
71	2.046	0.068	0.732	0.807
69	2.082	0.072	0.767	0.767
19	3.465	0.015	0.322	0.422
53	2.062	0.051	0.609	0.631
41	2.620	0.039	0.547	0.621
84	1.843	0.098	0.832	0.866
50	2.414	0.049	0.463	0.568
54	3.161	0.047	0.529	0.628
29	3.242	0.029	0.337	0.537
90	1.381	0.081	0.804	0.882
53	2.638	0.045	0.431	0.646
54	1.553	0.060	0.651	0.692
46	0.793	0.056	0.836	0.920
57	2.245	0.052	0.564	0.760
56	2.707	0.053	0.475	0.622
37	2.581	0.037	0.487	0.552
58	2.154	0.062	0.682	0.829
47	1.995	0.049	0.534	0.746
71	1.102	0.066	0.798	0.922
52	2.595	0.046	0.520	0.658
57	1.591	0.058	0.704	0.760
46	1.947	0.054	0.687	0.780
58	1.621	0.059	0.659	0.763
56	2.590	0.060	0.577	0.757
44	2.497	0.044	0.571	0.647
87	1.984	0.081	0.674	0.763
54	1.194	0.058	0.818	0.857
49	2.581	0.048	0.570	0.690
56	2.282	0.051	0.644	0.683
71	2.338	0.057	0.628	0.755
73	1.928	0.069	0.723	0.830
60	3.286	0.056	0.541	0.667
62	2.740	0.059	0.544	0.705
37	2.582	0.033	0.463	0.617
38	2.845	0.032	0.427	0.603
97	1.387	0.080	0.740	0.843
45	3.200	0.043	0.536	0.682
57	3.523	0.062	0.500	0.613
51	2.063	0.052	0.614	0.708
101	1.679	0.115	0.716	0.777
62	1.733	0.065	0.633	0.775
102	1.891	0.084	0.630	0.791
58	0.966	0.050	0.906	0.983
41	3.172	0.039	0.357	0.446
68	1.193	0.054	0.819	0.850
104	1.105	0.105	0.874	0.912
80	2.379	0.072	0.567	0.748
64	1.905	0.053	0.681	0.780
51	1.882	0.079	0.554	0.810
76	2.244	0.064	0.685	0.760
77	1.373	0.063	0.819	0.906
68	1.794	0.069	0.687	0.895
56	4.354	0.048	0.412	0.479
57	2.241	0.058	0.479	0.633
77	2.685	0.073	0.484	0.700
78	3.858	0.072	0.531	0.678
91	2.036	0.075	0.752	0.740
49	2.060	0.062	0.690	0.754
68	2.016	0.070	0.810	0.810
74	1.938	0.082	0.705	0.763
50	3.022	0.045	0.435	0.538
50	2.331	0.047	0.625	0.676
36	3.948	0.034	0.414	0.563
48	2.204	0.052	0.505	0.686
34	4.936	0.034	0.262	0.358
39	2.424	0.033	0.464	0.609
43	2.709	0.041	0.453	0.566
84	1.794	0.102	0.712	0.792
74	2.332	0.066	0.655	0.733
49	2.269	0.043	0.516	0.710
58	3.127	0.056	0.443	0.652
81	2.891	0.067	0.482	0.664
42	4.001	0.036	0.212	0.389
14	4.103	0.012	0.114	0.192
68	1.914	0.063	0.624	0.819
58	3.612	0.048	0.299	0.492
70	3.491	0.060	0.288	0.511
68	3.497	0.069	0.591	0.687
83	2.408	0.076	0.561	0.728
77	3.397	0.067	0.336	0.602
53	3.351	0.046	0.338	0.505
32	3.624	0.032	0.368	0.478
57	3.006	0.054	0.429	0.600
73	1.361	0.076	0.670	0.869
45	5.436	0.048	0.425	0.616
51	2.971	0.044	0.481	0.750
84	2.007	0.076	0.651	0.778
35	6.744	0.034	0.259	0.365
58	1.522	0.060	0.707	0.829
40	3.402	0.040	0.357	0.556
23	3.944	0.025	0.258	0.434
91	2.035	0.098	0.599	0.728
55	5.153	0.070	0.604	0.733
83	1.247	0.082	0.822	0.838
79	2.357	0.081	0.581	0.718
73	2.659	0.061	0.471	0.613
69	2.878	0.052	0.437	0.600
70	1.762	0.058	0.753	0.787
43	3.773	0.034	0.211	0.364
52	4.692	0.042	0.271	0.491
90	2.830	0.084	0.497	0.638
25	3.790	0.022	0.313	0.403
60	4.103	0.047	0.403	0.484
55	1.907	0.054	0.647	0.705
78	2.318	0.061	0.561	0.703
32	3.807	0.026	0.344	0.444
56	3.272	0.074	0.589	0.700
45	2.985	0.072	0.549	0.714
63	2.355	0.050	0.558	0.663
88	2.119	0.079	0.561	0.800
98	2.617	0.093	0.505	0.628
36	4.125	0.039	0.305	0.439
89	3.261	0.076	0.410	0.586
78	1.849	0.080	0.690	0.772
57	3.465	0.065	0.475	0.633
37	3.248	0.031	0.363	0.617
78	2.652	0.070	0.464	0.582
36	4.052	0.033	0.353	0.429
29	2.761	0.028	0.377	0.527
53	2.806	0.072	0.552	0.757
58	3.845	0.065	0.328	0.563
76	3.103	0.076	0.466	0.613
50	2.657	0.044	0.476	0.625
42	3.691	0.043	0.408	0.512
81	1.639	0.076	0.717	0.779
92	2.838	0.091	0.538	0.724
64	3.261	0.077	0.496	0.660
58	2.991	0.066	0.411	0.617
99	2.992	0.082	0.369	0.631
70	2.766	0.060	0.449	0.654
78	2.739	0.073	0.595	0.696
36	3.151	0.048	0.319	0.679
43	3.523	0.045	0.453	0.573
51	2.897	0.050	0.505	0.622
68	2.853	0.065	0.493	0.586
29	3.871	0.030	0.259	0.420
44	3.949	0.041	0.478	0.564
67	2.973	0.065	0.554	0.615
48	2.745	0.044	0.432	0.485
81	4.003	0.405	0.659	0.890
85	2.272	0.085	0.675	0.780
70	2.279	0.064	0.598	0.729
56	2.808	0.050	0.471	0.700
49	1.699	0.046	0.671	0.790
51	2.840	0.057	0.515	0.671
78	2.906	0.072	0.609	0.729
59	2.705	0.064	0.480	0.602
42	3.715	0.039	0.372	0.462
43	4.024	0.036	0.267	0.462
90	1.950	0.099	0.667	0.841
51	2.217	0.048	0.654	0.689
72	2.763	0.060	0.529	0.673
109	2.056	0.097	0.580	0.757
59	2.436	0.056	0.500	0.720
27	6.631	0.024	0.241	0.370
92	1.932	0.085	0.626	0.748
67	2.666	0.056	0.469	0.720
52	2.937	0.042	0.444	0.591
61	2.105	0.056	0.649	0.782
51	3.786	0.045	0.600	0.580
84	1.542	0.074	0.757	0.913
54	3.008	0.054	0.446	0.684
56	2.793	0.051	0.500	0.615
90	2.505	0.081	0.545	0.714
39	3.483	0.041	0.494	0.565
44	3.177	0.038	0.506	0.603
44	3.662	0.040	0.419	0.518
78	2.235	0.062	0.586	0.690
77	1.895	0.062	0.658	0.748
80	2.367	0.067	0.597	0.792
54	3.036	0.043	0.462	0.600
63	1.955	0.062	0.624	0.741
61	3.269	0.048	0.442	0.570
52	2.605	0.042	0.531	0.650
62	1.616	0.060	0.756	0.785
59	2.934	0.058	0.663	0.738
47	3.523	0.042	0.420	0.511
63	2.130	0.064	0.583	0.700
38	3.913	0.030	0.404	0.475
55	2.017	0.055	0.705	0.743
57	1.751	0.056	0.770	0.826
50	2.532	0.042	0.595	0.658
89	4.328	0.574	0.864	0.908
69	3.239	0.069	0.377	0.570
57	2.572	0.049	0.509	0.613
76	1.498	0.066	0.784	0.800
53	2.697	0.047	0.525	0.616
51	2.333	0.050	0.593	0.654
66	1.468	0.069	0.767	0.825
54	2.521	0.052	0.509	0.659
48	1.661	0.056	0.774	0.738
83	2.737	0.067	0.469	0.669
72	1.592	0.065	0.774	0.818
56	1.718	0.057	0.675	0.812
40	3.526	0.042	0.360	0.526
65	3.344	0.051	0.344	0.560
54	2.352	0.047	0.540	0.783
115	0.704	0.108	0.891	0.898
59	1.866	0.067	0.634	0.747
39	2.905	0.033	0.433	0.549
52	2.659	0.045	0.703	0.788
47	2.969	0.044	0.495	0.653
50	2.537	0.053	0.588	0.649
68	1.821	0.065	0.810	0.791
59	2.503	0.056	0.686	0.766
43	1.758	0.040	0.694	0.754
46	3.212	0.041	0.442	0.561
38	4.107	0.044	0.396	0.603
63	3.150	0.056	0.563	0.670
81	2.516	0.067	0.491	0.591
65	2.049	0.068	0.637	0.730
84	2.709	0.068	0.553	0.641
91	3.021	0.098	0.446	0.659
20	4.229	0.022	0.179	0.345
52	3.645	0.049	0.430	0.675
28	4.343	0.024	0.248	0.373
28	7.703	0.027	0.549	0.667
68	2.673	0.063	0.535	0.586
26	4.706	0.020	0.095	0.222
42	4.213	0.038	0.209	0.389
47	3.450	0.042	0.356	0.461
54	2.202	0.049	0.607	0.675
52	3.125	0.049	0.520	0.650
65	2.499	0.051	0.546	0.684
75	1.787	0.073	0.664	0.758
33	2.600	0.056	0.478	0.589
24	2.647	0.042	0.533	0.686
54	2.372	0.051	0.535	0.614
34	4.295	0.028	0.324	0.358
35	4.589	0.033	0.522	0.556
45	3.573	0.047	0.433	0.570
46	2.998	0.036	0.407	0.630
49	5.515	0.055	0.583	0.754
42	3.002	0.060	0.538	0.583
45	3.169	0.045	0.506	0.592
60	1.581	0.070	0.882	0.870
55	2.397	0.051	0.591	0.705
73	2.085	0.080	0.777	0.890
72	1.600	0.063	0.766	0.847
64	3.206	0.069	0.504	0.640
62	1.650	0.086	0.713	0.747
74	2.167	0.077	0.622	0.667
63	3.120	0.060	0.538	0.685
56	3.124	0.055	0.549	0.583
79	2.511	0.081	0.530	0.617
43	3.904	0.037	0.410	0.518
92	2.463	0.092	0.885	0.885
60	2.718	0.049	0.513	0.706
59	1.740	0.053	0.819	0.808
52	3.446	0.047	0.542	0.765
52	2.042	0.048	0.584	0.619
61	2.019	0.053	0.678	0.709
54	2.135	0.051	0.563	0.692
99	1.541	0.084	0.767	0.805
92	1.392	0.083	0.742	0.829
51	1.970	0.056	0.622	0.729
73	2.808	0.059	0.474	0.640
60	2.278	0.053	0.577	0.674
58	1.273	0.052	0.784	0.806
67	1.923	0.079	0.728	0.807
53	2.505	0.047	0.671	0.746
54	3.250	0.050	0.529	0.628
59	2.571	0.053	0.488	0.766
37	3.731	0.036	0.507	0.638
63	2.606	0.056	0.724	0.733
51	2.079	0.049	0.708	0.810
63	2.095	0.058	0.656	0.787
56	2.647	0.046	0.544	0.778
27	4.005	0.022	0.225	0.429
57	3.054	0.218	0.620	0.814
46	2.390	0.057	0.613	0.708
62	2.905	0.055	0.521	0.729
56	1.790	0.063	0.718	0.789
49	2.939	0.048	0.422	0.628
69	1.896	0.082	0.676	0.841
33	4.012	0.040	0.559	0.717
52	2.821	0.065	0.531	0.684
80	1.162	0.074	0.851	0.889
92	1.755	0.080	0.742	0.800
95	0.640	0.093	0.888	0.941
47	2.491	0.039	0.618	0.783
76	2.108	0.062	0.594	0.738
91	1.363	0.099	0.778	0.883
108	1.633	0.085	0.745	0.788
64	1.976	0.064	0.615	0.771
45	3.570	0.042	0.409	0.643
51	3.807	0.048	0.447	0.548
70	1.529	0.063	0.729	0.864
54	3.045	0.044	0.422	0.535
113	1.735	0.094	0.702	0.883
54	2.528	0.048	0.529	0.675
39	3.204	0.034	0.406	0.574
96	2.635	0.081	0.658	0.727
49	2.775	0.044	0.490	0.605
31	4.437	0.032	0.179	0.348
90	4.312	0.090	0.207	0.621
78	1.794	0.061	0.765	0.804
57	2.819	0.051	0.475	0.600
21	2.837	0.023	0.328	0.467
70	2.347	0.071	0.522	0.654
36	3.722	0.035	0.324	0.404
31	4.120	0.028	0.205	0.323
59	1.513	0.068	0.670	0.776
62	1.109	0.063	0.775	0.816
