15	1.332	0.065	0.682	0.833
15	1.561	0.100	0.882	0.938
13	2.807	0.066	0.591	0.813
13	1.286	0.124	0.929	0.929
8	3.573	0.032	0.471	0.667
19	1.000	0.209	0.905	1.000
17	2.008	0.167	0.850	0.944
4	2.820	0.019	0.364	0.500
8	0.917	0.048	0.889	1.000
4	9.307	0.015	0.174	0.308
12	3.019	0.034	0.571	0.857
10	0.847	0.058	1.000	0.909
20	1.077	0.065	0.800	0.909
1	4.164	0.005	0.083	0.250
5	8.179	0.026	0.278	0.385
19	1.384	0.125	0.864	0.826
16	2.162	0.102	0.727	0.800
16	1.295	0.105	0.842	1.000
17	2.228	0.057	0.850	1.000
19	0.701	0.104	1.000	0.905
29	1.059	0.206	0.906	0.967
22	2.995	0.122	0.733	0.917
35	0.941	0.208	0.875	0.972
8	3.890	0.084	0.800	1.000
23	1.905	0.112	0.821	0.958
1	15.394	0.019	0.167	0.333
17	1.745	0.107	0.739	0.944
30	1.029	0.126	1.000	1.000
21	1.882	0.093	0.778	0.913
32	0.875	0.153	0.865	1.000
9	0.746	0.052	1.000	1.000
15	0.280	0.109	1.000	1.000
17	1.316	0.091	0.708	0.895
4	5.910	0.045	0.500	0.500
20	0.462	0.139	0.952	0.870
15	7.192	0.068	0.625	0.833
20	1.473	0.104	0.769	0.909
13	1.807	0.080	0.813	1.000
3	11.259	0.030	0.600	0.750
5	3.500	0.042	0.556	0.625
4	8.057	0.029	0.364	0.500
26	1.974	0.197	0.929	0.963
10	1.844	0.041	0.714	1.000
0	0.000	0.000	0.000	0.000
17	2.109	0.091	0.773	0.895
30	0.805	0.123	0.882	0.938
27	1.261	0.186	0.900	1.000
18	1.146	0.089	0.947	0.900
22	1.848	0.070	0.733	0.846
7	9.910	0.052	0.500	0.538
11	0.369	0.036	1.000	1.000
17	1.347	0.061	0.773	0.944
44	1.065	0.112	0.830	0.936
37	0.763	0.186	0.881	1.000
33	0.901	0.156	0.917	0.943
42	1.115	0.183	0.824	0.955
11	4.456	0.093	0.733	0.733
18	0.951	0.065	0.947	0.900
16	0.288	0.109	1.000	0.941
20	1.033	0.152	0.870	1.000
6	2.189	0.068	0.667	0.857
2	4.872	0.020	0.333	0.400
0	0.000	0.000	0.000	0.000
1	452.657	0.014	0.200	1.000
0	377.231	0.000	0.000	0.000
20	0.722	0.119	0.800	0.952
11	4.669	0.046	0.500	0.733
10	0.925	0.061	0.909	0.909
11	3.304	0.053	0.611	0.846
11	1.852	0.087	0.733	0.917
9	2.819	0.064	0.750	1.000
13	1.744	0.065	0.867	1.000
29	3.391	0.113	0.806	0.879
19	0.831	0.067	0.950	1.000
22	1.855	0.071	0.733	0.846
29	1.431	0.083	0.853	0.935
2	6.250	0.013	0.105	0.286
42	0.735	0.140	0.875	0.977
3	6.496	0.013	0.375	0.600
10	1.382	0.083	0.769	1.000
30	0.776	0.189	0.938	0.968
33	2.226	0.175	0.868	0.917
9	7.511	0.058	0.474	0.750
7	5.503	0.035	0.412	0.583
15	4.020	0.090	0.682	0.938
12	1.432	0.081	0.800	0.923
13	2.448	0.086	0.929	0.929
0	15.462	0.000	0.000	0.000
7	6.509	0.046	0.467	0.875
18	0.752	0.092	1.000	0.947
10	1.653	0.061	0.714	1.000
14	3.321	0.101	0.609	0.700
21	2.112	0.158	0.778	0.955
16	2.077	0.105	0.800	0.941
7	1.320	0.073	1.000	1.000
18	1.719	0.121	0.900	0.947
11	0.672	0.151	1.000	0.917
