77	1.691	0.071	0.778	0.865
117	2.090	0.098	0.657	0.718
60	0.955	0.053	0.811	0.857
121	0.561	0.093	0.924	0.910
24	1.857	0.036	0.632	0.800
118	1.654	0.098	0.702	0.752
89	1.118	0.089	0.864	0.899
53	2.002	0.070	0.679	0.697
11	5.671	0.010	0.647	0.579
6	2.178	0.009	0.600	0.667
146	1.843	0.108	0.679	0.764
71	1.340	0.072	0.763	0.816
6	4.660	0.006	0.316	0.375
18	2.788	0.017	0.409	0.545
25	1.941	0.042	0.568	0.694
5	3.739	0.017	0.455	0.556
24	2.468	0.022	0.571	0.533
72	1.294	0.056	0.847	0.857
138	0.732	0.132	0.920	0.902
19	3.755	0.021	0.404	0.422
31	2.033	0.068	0.705	0.756
154	0.579	0.150	0.957	0.928
154	0.662	0.124	0.890	0.880
205	0.501	0.167	0.911	0.932
