3	2.908	0.018	0.231	0.333
12	3.084	0.064	0.480	0.857
11	4.928	0.052	0.733	0.917
13	2.581	0.041	0.765	0.722
27	2.712	0.066	0.794	0.818
30	1.728	0.044	0.667	0.732
9	5.478	0.040	0.333	0.563
0	10.699	0.000	0.000	0.000
2	4.784	0.019	0.222	0.500
12	3.029	0.038	0.462	0.545
1	4.759	0.007	0.167	0.333
15	1.948	0.030	0.682	0.833
12	3.918	0.041	0.480	0.522
17	4.328	0.029	0.607	0.739
21	7.875	0.057	0.677	0.636
27	2.849	0.048	0.628	0.643
17	2.263	0.063	0.567	0.654
2	6.470	0.006	0.056	0.065
7	4.175	0.031	0.368	0.636
4	11.059	0.051	0.364	0.800
10	3.522	0.051	0.769	0.909
22	5.055	0.119	0.733	0.733
3	4.834	0.014	0.111	0.231
5	6.366	0.021	0.556	0.500
8	2.495	0.029	0.421	0.533
4	3.755	0.026	0.250	0.267
20	1.206	0.063	0.952	0.909
41	6.314	0.069	0.586	0.641
29	2.183	0.064	0.763	0.763
9	4.503	0.040	0.474	0.600
6	4.172	0.030	0.750	0.545
11	1.224	0.069	0.733	1.000
15	3.609	0.035	0.469	0.556
28	1.730	0.062	0.903	0.933
19	2.245	0.042	0.731	0.905
11	2.485	0.081	0.846	1.000
10	3.010	0.039	0.400	0.476
14	4.140	0.069	0.875	0.933
10	3.254	0.106	0.500	0.667
6	4.303	0.031	0.353	0.429
38	1.776	0.065	0.679	0.655
82	0.620	0.132	0.943	0.882
81	1.952	0.142	0.633	0.750
48	1.411	0.129	0.828	0.857
76	0.733	0.188	0.894	0.927
43	5.188	0.138	0.717	0.956
0	0.000	0.000	0.000	0.000
91	1.094	0.167	0.901	0.875
48	1.828	0.102	0.828	0.828
39	1.556	0.081	0.848	0.886
162	0.480	0.220	0.905	0.936
32	3.568	0.061	0.681	0.653
36	2.072	0.060	0.610	0.750
109	0.579	0.167	0.845	0.924
51	2.212	0.070	0.689	0.761
21	2.096	0.070	0.488	0.724
2	6.721	0.013	0.063	0.118
35	1.835	0.059	0.660	0.700
96	1.699	0.178	0.828	0.923
49	1.588	0.113	0.742	0.907
96	3.199	0.119	0.357	0.780
14	2.389	0.045	0.583	0.737
125	2.644	0.144	0.517	0.845
9	12.144	0.041	0.643	0.692
32	1.802	0.140	0.889	0.865
35	2.497	0.132	0.614	0.814
33	2.291	0.066	0.559	0.647
57	0.986	0.111	0.826	0.877
42	1.779	0.074	0.636	0.764
55	2.032	0.092	0.591	0.733
12	5.941	0.088	0.353	0.706
37	1.922	0.057	0.638	0.725
110	0.711	0.224	0.932	0.940
37	2.397	0.081	0.649	0.725
52	1.037	0.096	0.800	0.852
45	0.875	0.102	0.865	0.865
25	1.517	0.073	0.893	0.893
43	1.682	0.097	0.768	0.915
17	9.059	0.068	0.630	0.739
10	3.441	0.052	0.400	0.714
9	4.503	0.040	0.474	0.600
6	4.172	0.030	0.750	0.545
11	1.224	0.069	0.733	1.000
