45	1.258	0.123	0.900	0.957
29	1.045	0.105	0.935	1.000
43	1.390	0.117	0.878	0.915
12	4.132	0.057	0.522	0.600
8	3.800	0.019	0.286	0.444
42	1.480	0.178	0.840	0.913
26	1.045	0.142	0.813	1.000
11	2.230	0.031	0.478	0.733
20	2.994	0.060	0.526	0.741
15	3.549	0.035	0.366	0.577
19	2.151	0.039	0.731	0.792
14	2.189	0.049	0.609	0.824
17	2.751	0.042	0.607	0.810
16	3.038	0.051	0.667	0.762
13	2.755	0.055	0.520	0.722
13	2.989	0.069	0.565	0.722
23	0.670	0.106	0.920	0.958
10	4.686	0.057	0.588	0.667
22	1.329	0.061	0.957	0.957
22	1.411	0.064	0.733	0.815
47	0.815	0.218	0.940	0.979
38	1.030	0.170	0.844	1.000
34	1.081	0.171	0.919	0.971
15	1.634	0.098	1.000	1.000
26	2.382	0.085	0.788	1.000
8	3.166	0.070	0.667	0.800
40	0.878	0.128	0.870	0.976
23	0.860	0.067	0.821	0.885
38	1.295	0.114	0.809	0.905
50	0.354	0.125	0.962	0.980
14	1.480	0.068	0.875	1.000
28	1.002	0.113	0.933	1.000
28	1.084	0.100	0.875	0.966
13	1.940	0.100	0.684	1.000
23	1.527	0.120	0.767	0.885
18	7.500	0.057	0.563	0.581
10	2.117	0.048	0.667	0.625
9	3.999	0.074	0.692	0.900
10	3.452	0.049	0.667	0.769
14	2.743	0.063	0.778	0.933
3	9.822	0.014	0.167	0.231
44	0.922	0.210	0.917	1.000
13	2.014	0.039	0.650	0.722
3	59.054	0.028	0.500	0.600
24	1.218	0.081	0.857	0.960
39	0.708	0.121	0.951	0.975
28	1.255	0.114	0.824	0.966
16	5.621	0.063	0.593	0.696
25	2.407	0.065	0.758	0.833
11	0.726	0.056	0.846	1.000
7	5.789	0.026	0.538	0.538
25	1.946	0.060	0.625	0.758
45	1.510	0.109	0.789	0.865
41	0.707	0.165	0.854	0.953
45	1.107	0.170	0.938	0.938
59	0.762	0.167	0.952	1.000
18	2.223	0.088	0.621	0.720
13	2.334	0.042	0.813	0.867
26	0.638	0.107	0.867	1.000
31	1.651	0.144	0.886	0.912
13	1.916	0.058	0.619	0.765
12	1.892	0.064	0.857	1.000
14	1.142	0.071	0.933	1.000
0	498.865	0.000	0.000	0.000
3	5.434	0.026	0.500	1.000
15	2.457	0.074	0.577	0.833
17	1.330	0.056	0.810	0.895
9	4.483	0.033	0.563	0.563
9	4.651	0.030	0.450	0.643
12	3.050	0.058	0.522	0.667
20	1.279	0.083	0.952	0.909
22	1.860	0.071	0.917	0.917
36	6.436	0.099	0.750	0.857
23	0.563	0.076	0.852	1.000
34	1.277	0.088	0.791	0.850
37	0.994	0.075	0.881	0.925
11	6.216	0.051	0.367	0.647
32	2.139	0.086	0.727	0.842
6	8.073	0.018	0.375	0.857
10	3.734	0.044	0.833	0.769
40	4.332	0.164	0.741	0.833
59	1.758	0.197	0.894	0.908
11	4.884	0.056	0.407	0.647
20	2.029	0.052	0.769	0.833
21	1.375	0.076	0.750	0.875
22	1.255	0.096	0.846	0.917
20	1.944	0.077	0.769	0.870
3	24.790	0.016	0.333	0.333
16	6.726	0.063	0.640	0.696
38	1.920	0.124	0.905	0.950
12	1.270	0.073	0.800	0.800
36	1.663	0.140	0.720	0.818
41	2.894	0.120	0.837	0.854
24	1.753	0.092	0.857	0.923
16	1.545	0.085	0.762	1.000
18	1.119	0.101	0.900	1.000
16	2.628	0.095	0.615	0.727
19	2.612	0.066	0.679	0.864
12	0.949	0.033	0.857	0.923
20	2.738	0.059	0.690	0.909
7	3.489	0.021	0.636	0.583
15	1.333	0.051	0.882	1.000
24	1.048	0.052	0.828	1.000
25	1.074	0.098	0.781	0.833
22	2.706	0.073	0.611	0.786
