31	2.792	0.041	0.470	0.596
52	2.958	0.051	0.510	0.684
57	1.832	0.059	0.695	0.713
55	2.564	0.056	0.579	0.705
59	2.069	0.059	0.678	0.776
45	2.655	0.045	0.563	0.672
50	3.000	0.055	0.588	0.658
45	1.646	0.055	0.682	0.882
27	3.278	0.025	0.509	0.818
63	1.988	0.062	0.677	0.733
49	1.960	0.054	0.803	0.803
69	1.156	0.089	0.863	0.896
29	3.310	0.033	0.315	0.453
50	2.449	0.052	0.562	0.735
20	3.813	0.021	0.278	0.377
77	1.475	0.080	0.770	0.895
27	4.084	0.027	0.260	0.386
47	1.695	0.061	0.746	0.825
38	1.345	0.052	0.844	0.864
66	2.059	0.068	0.673	0.786
40	2.823	0.043	0.435	0.606
42	1.403	0.048	0.646	0.840
32	3.069	0.041	0.561	0.604
43	2.581	0.050	0.524	0.705
64	1.365	0.068	0.810	0.914
46	3.003	0.046	0.529	0.836
60	1.249	0.069	0.769	0.845
34	2.218	0.044	0.576	0.739
38	2.945	0.045	0.458	0.594
41	2.802	0.049	0.477	0.621
37	2.229	0.041	0.569	0.755
75	2.186	0.081	0.714	0.781
48	1.138	0.056	0.787	0.923
49	2.030	0.054	0.690	0.860
53	1.874	0.052	0.602	0.707
74	2.101	0.068	0.725	0.763
35	2.898	0.039	0.473	0.686
44	2.588	0.047	0.473	0.611
70	1.697	0.076	0.737	0.875
47	1.976	0.047	0.603	0.758
44	2.125	0.044	0.571	0.677
62	2.559	0.058	0.481	0.620
39	4.097	0.041	0.549	0.696
52	2.867	0.065	0.627	0.658
33	3.450	0.039	0.485	0.550
64	1.991	0.079	0.566	0.703
62	1.423	0.075	0.729	0.785
75	2.001	0.071	0.595	0.758
30	2.490	0.029	0.652	0.750
41	2.741	0.045	0.423	0.631
31	2.839	0.030	0.463	0.574
70	1.833	0.078	0.700	0.833
37	4.084	0.037	0.349	0.552
56	2.043	0.053	0.636	0.778
51	2.147	0.078	0.607	0.750
64	2.489	0.061	0.577	0.711
50	1.836	0.047	0.658	0.794
66	1.766	0.078	0.629	0.930
84	1.183	0.082	0.771	0.816
33	4.145	0.038	0.287	0.398
63	2.219	0.072	0.573	0.750
50	3.791	0.053	0.397	0.575
69	2.770	0.066	0.742	0.775
32	2.618	0.044	0.464	0.615
58	2.449	0.069	0.674	0.674
50	2.527	0.056	0.526	0.556
55	2.490	0.055	0.534	0.696
24	3.601	0.026	0.353	0.414
28	3.215	0.029	0.431	0.609
40	2.395	0.048	0.500	0.714
32	3.703	0.035	0.286	0.492
10	4.255	0.010	0.217	0.270
27	3.363	0.029	0.342	0.415
64	1.989	0.087	0.621	0.736
57	2.328	0.055	0.588	0.750
37	2.805	0.037	0.451	0.698
30	3.469	0.034	0.345	0.448
79	2.695	0.074	0.556	0.760
42	4.163	0.042	0.263	0.462
23	3.506	0.022	0.250	0.397
54	2.526	0.057	0.514	0.667
49	3.411	0.049	0.402	0.576
70	3.642	0.069	0.311	0.526
66	1.550	0.076	0.688	0.733
84	1.728	0.089	0.683	0.824
48	3.574	0.047	0.238	0.480
42	3.464	0.043	0.333	0.506
40	3.082	0.046	0.506	0.588
54	2.913	0.057	0.454	0.651
39	3.259	0.045	0.411	0.557
64	4.702	0.073	0.674	0.889
29	3.698	0.031	0.319	0.492
48	2.716	0.048	0.516	0.696
58	2.408	0.065	0.513	0.734
32	3.617	0.038	0.400	0.653
35	3.066	0.039	0.407	0.614
24	3.429	0.029	0.293	0.490
68	2.178	0.085	0.591	0.654
49	3.801	0.069	0.598	0.778
45	2.157	0.049	0.542	0.625
54	3.447	0.064	0.500	0.593
60	2.722	0.058	0.435	0.619
53	2.822	0.047	0.405	0.609
18	4.705	0.017	0.205	0.269
47	3.230	0.042	0.346	0.528
54	4.381	0.050	0.331	0.563
45	3.743	0.049	0.306	0.405
8	5.198	0.008	0.186	0.258
63	2.238	0.057	0.553	0.677
59	1.285	0.064	0.787	0.894
53	2.432	0.049	0.552	0.679
28	3.374	0.027	0.467	0.491
61	3.133	0.089	0.709	0.782
54	2.601	0.086	0.740	0.806
75	1.443	0.069	0.773	0.862
62	2.576	0.064	0.488	0.667
70	2.944	0.074	0.419	0.551
43	3.732	0.052	0.391	0.537
79	2.851	0.079	0.513	0.653
58	2.595	0.070	0.682	0.773
54	3.407	0.065	0.482	0.711
23	3.042	0.022	0.299	0.442
51	3.728	0.050	0.357	0.510
34	2.909	0.035	0.382	0.567
19	3.106	0.020	0.284	0.404
43	3.155	0.066	0.448	0.694
44	2.756	0.061	0.376	0.603
57	2.697	0.067	0.460	0.695
26	3.098	0.025	0.347	0.500
52	3.381	0.051	0.477	0.658
59	3.235	0.060	0.551	0.656
64	2.751	0.072	0.467	0.660
46	3.627	0.053	0.390	0.535
26	3.483	0.034	0.205	0.419
81	3.206	0.075	0.379	0.609
69	2.507	0.068	0.429	0.683
66	2.282	0.073	0.545	0.695
37	3.705	0.043	0.280	0.500
26	3.906	0.031	0.321	0.406
31	3.526	0.037	0.383	0.608
73	2.479	0.078	0.545	0.716
35	3.632	0.041	0.361	0.538
41	3.027	0.042	0.532	0.641
76	2.268	0.081	0.598	0.738
64	2.006	0.066	0.538	0.681
99	3.058	0.388	0.631	0.876
77	2.364	0.085	0.583	0.726
46	3.139	0.048	0.422	0.548
43	2.921	0.043	0.439	0.614
35	2.071	0.037	0.538	0.814
49	2.009	0.061	0.653	0.790
64	2.136	0.067	0.593	0.753
62	2.035	0.077	0.626	0.775
44	3.093	0.047	0.478	0.603
55	3.016	0.053	0.500	0.696
72	2.884	0.089	0.649	0.774
42	3.685	0.044	0.553	0.609
68	2.018	0.065	0.624	0.773
82	2.234	0.081	0.536	0.689
60	2.295	0.066	0.606	0.800
45	3.166	0.047	0.634	0.750
73	2.022	0.078	0.589	0.709
40	3.168	0.039	0.374	0.580
