145	3.618	0.078	0.711	0.775
199	0.886	0.108	0.873	0.896
127	1.557	0.070	0.706	0.794
151	2.688	0.083	0.803	0.795
152	2.342	0.089	0.752	0.796
140	2.209	0.070	0.697	0.795
141	1.114	0.076	0.792	0.844
176	1.631	0.096	0.752	0.789
111	2.564	0.057	0.590	0.694
164	0.477	0.089	0.921	0.927
138	1.985	0.072	0.630	0.754
106	2.853	0.056	0.620	0.688
139	1.627	0.072	0.832	0.832
141	1.742	0.079	0.844	0.775
122	1.362	0.072	0.731	0.819
153	0.641	0.095	0.884	0.944
110	2.202	0.066	0.692	0.748
166	1.297	0.087	0.878	0.874
184	1.672	0.095	0.760	0.852
107	1.687	0.065	0.682	0.743
155	2.036	0.079	0.771	0.803
202	0.656	0.107	0.878	0.944
150	1.203	0.079	0.847	0.862
136	0.826	0.077	0.866	0.907
182	0.774	0.096	0.958	0.915
169	2.168	0.088	0.797	0.849
156	1.252	0.085	0.780	0.792
163	0.799	0.094	0.891	0.886
171	2.923	0.091	0.734	0.760
167	1.378	0.088	0.780	0.827
112	2.033	0.067	0.583	0.675
114	1.446	0.069	0.735	0.770
97	1.059	0.064	0.882	0.866
84	2.660	0.043	0.549	0.600
178	1.701	0.095	0.802	0.868
110	2.651	0.058	0.545	0.705
105	2.280	0.058	0.669	0.682
47	3.441	0.026	0.338	0.362
85	3.000	0.051	0.506	0.559
170	2.543	0.094	0.736	0.837
142	2.108	0.075	0.607	0.728
165	1.911	0.087	0.737	0.821
106	2.702	0.063	0.570	0.697
133	1.804	0.088	0.675	0.801
144	2.126	0.073	0.588	0.746
139	2.583	0.078	0.589	0.751
130	1.495	0.076	0.855	0.903
142	1.934	0.076	0.670	0.807
116	2.333	0.068	0.627	0.763
125	0.830	0.078	0.862	0.906
125	1.808	0.078	0.607	0.710
155	1.778	0.087	0.668	0.795
93	3.203	0.051	0.503	0.578
149	1.466	0.086	0.837	0.832
94	2.245	0.054	0.752	0.764
164	1.690	0.094	0.661	0.868
168	2.713	0.093	0.558	0.774
138	1.566	0.088	0.767	0.798
91	3.004	0.061	0.503	0.607
121	1.510	0.078	0.846	0.890
114	4.203	0.063	0.623	0.695
123	2.282	0.074	0.788	0.842
129	3.199	0.070	0.655	0.701
193	1.701	0.101	0.885	0.865
161	2.774	0.082	0.763	0.817
96	3.256	0.077	0.600	0.716
139	2.356	0.082	0.641	0.751
153	1.918	0.097	0.705	0.836
100	1.410	0.080	0.752	0.855
122	1.805	0.086	0.659	0.803
183	1.422	0.096	0.792	0.839
176	1.782	0.101	0.633	0.796
105	1.573	0.063	0.946	0.561
92	2.467	0.052	0.667	0.773
105	3.535	0.060	0.479	0.629
155	1.323	0.107	0.833	0.866
133	3.768	0.068	0.398	0.630
115	2.283	0.066	0.747	0.810
68	2.633	0.049	0.466	0.515
105	2.773	0.054	0.495	0.677
142	2.181	0.099	0.599	0.763
171	1.873	0.095	0.707	0.847
97	2.498	0.057	0.584	0.674
142	3.040	0.079	0.679	0.772
108	2.487	0.074	0.659	0.755
134	1.512	0.090	0.788	0.812
174	1.185	0.094	0.833	0.883
98	1.928	0.053	0.613	0.721
190	2.073	0.095	0.601	0.805
118	2.432	0.080	0.781	0.855
126	2.355	0.071	0.649	0.759
92	2.449	0.053	0.544	0.672
148	1.432	0.079	0.855	0.860
147	1.811	0.084	0.739	0.850
112	1.835	0.069	0.742	0.778
155	2.487	0.087	0.724	0.767
125	2.290	0.078	0.744	0.850
195	1.753	0.102	0.712	0.816
183	1.587	0.104	0.824	0.832
143	3.267	0.074	0.606	0.662
123	3.763	0.069	0.612	0.654
145	1.733	0.081	0.718	0.806
166	2.660	0.092	0.709	0.822
150	2.654	0.077	0.641	0.721
144	3.217	0.077	0.590	0.649
102	4.417	0.055	0.470	0.634
135	2.573	0.076	0.685	0.742
160	0.658	0.092	0.870	0.914
137	1.356	0.081	0.862	0.851
146	2.115	0.076	0.692	0.798
172	2.051	0.091	0.696	0.851
141	1.526	0.076	0.758	0.719
104	1.852	0.056	0.650	0.759
108	4.585	0.057	0.507	0.540
90	3.768	0.049	0.433	0.596
117	3.022	0.066	0.585	0.750
169	1.235	0.090	0.858	0.871
149	1.943	0.089	0.776	0.823
138	3.286	0.077	0.676	0.697
147	2.440	0.078	0.674	0.750
155	2.417	0.074	0.680	0.791
113	2.688	0.063	0.614	0.734
117	2.959	0.068	0.616	0.718
115	2.736	0.055	0.523	0.605
132	2.340	0.073	0.657	0.786
131	2.894	0.074	0.682	0.799
111	2.150	0.067	0.730	0.776
97	2.852	0.058	0.595	0.729
96	2.902	0.048	0.417	0.508
192	1.020	0.098	0.919	0.910
174	1.956	0.098	0.853	0.833
134	1.117	0.078	0.854	0.899
124	1.643	0.075	0.765	0.879
121	2.004	0.075	0.695	0.776
121	3.183	0.070	0.651	0.729
102	3.310	0.062	0.637	0.713
67	4.185	0.039	0.453	0.496
159	1.746	0.090	0.783	0.893
156	1.279	0.084	0.834	0.834
72	3.750	0.043	0.518	0.533
186	0.717	0.104	0.921	0.964
124	2.305	0.077	0.717	0.827
92	2.586	0.050	0.594	0.692
171	1.210	0.091	0.757	0.872
113	2.190	0.063	0.706	0.790
96	4.165	0.058	0.578	0.615
120	2.618	0.071	0.580	0.784
168	0.705	0.095	0.884	0.913
156	1.946	0.086	0.765	0.857
163	1.854	0.089	0.688	0.787
122	3.287	0.064	0.570	0.678
134	2.456	0.077	0.698	0.732
144	2.893	0.079	0.676	0.791
201	1.419	0.103	0.773	0.804
110	2.399	0.068	0.710	0.724
199	1.460	0.099	0.822	0.873
164	2.396	0.083	0.692	0.759
158	2.812	0.081	0.648	0.725
106	1.891	0.064	0.721	0.809
130	2.307	0.072	0.688	0.844
122	3.473	0.066	0.607	0.762
174	2.001	0.100	0.841	0.845
120	2.007	0.072	0.723	0.769
97	2.963	0.054	0.480	0.651
95	3.725	0.056	0.590	0.609
101	3.654	0.052	0.498	0.601
92	3.533	0.053	0.626	0.634
137	2.434	0.069	0.646	0.688
148	2.185	0.079	0.692	0.779
161	1.422	0.092	0.797	0.817
132	1.626	0.075	0.790	0.820
129	3.125	0.081	0.658	0.796
141	2.441	0.082	0.727	0.746
142	2.337	0.082	0.721	0.835
113	3.846	0.062	0.536	0.657
113	2.165	0.063	0.635	0.724
156	2.723	0.096	0.681	0.808
93	3.546	0.052	0.560	0.624
141	2.251	0.077	0.754	0.797
132	2.397	0.077	0.667	0.721
104	3.736	0.055	0.473	0.627
132	2.049	0.076	0.691	0.742
192	1.247	0.108	0.869	0.865
132	3.023	0.075	0.677	0.721
98	1.150	0.064	0.838	0.852
95	4.052	0.048	0.470	0.559
159	2.018	0.084	0.716	0.791
108	2.177	0.065	0.777	0.794
142	2.329	0.083	0.724	0.763
150	2.007	0.085	0.794	0.843
105	2.587	0.057	0.559	0.665
131	2.116	0.073	0.740	0.789
118	2.878	0.068	0.584	0.720
155	1.701	0.088	0.742	0.721
110	2.572	0.063	0.553	0.710
122	3.156	0.070	0.682	0.819
100	2.362	0.065	0.787	0.775
120	1.532	0.061	0.857	0.764
141	1.680	0.078	0.675	0.820
154	2.751	0.084	0.733	0.748
139	1.842	0.079	0.739	0.813
122	1.723	0.074	0.884	0.859
96	3.581	0.055	0.503	0.611
135	1.805	0.080	0.780	0.854
96	1.964	0.059	0.750	0.787
148	2.022	0.074	0.685	0.822
148	2.775	0.082	0.698	0.759
118	2.717	0.058	0.631	0.694
175	1.098	0.092	0.862	0.833
140	2.193	0.075	0.814	0.782
172	1.651	0.090	0.815	0.856
137	3.381	0.077	0.623	0.710
152	1.663	0.082	0.756	0.813
159	1.105	0.086	0.828	0.883
158	1.372	0.088	0.810	0.849
89	3.128	0.051	0.539	0.618
195	0.769	0.105	0.899	0.899
169	1.669	0.095	0.899	0.867
159	0.744	0.088	0.874	0.874
141	1.623	0.101	0.734	0.754
132	2.430	0.071	0.729	0.815
96	3.296	0.056	0.608	0.644
153	1.591	0.090	0.832	0.860
172	0.663	0.094	0.910	0.935
160	0.977	0.096	0.874	0.914
102	2.163	0.065	0.729	0.836
136	2.646	0.077	0.694	0.850
159	1.443	0.090	0.726	0.850
131	2.424	0.072	0.655	0.794
86	4.420	0.048	0.528	0.548
84	3.108	0.052	0.560	0.632
139	0.992	0.074	0.832	0.827
168	1.760	0.092	0.778	0.840
168	2.009	0.085	0.853	0.844
98	2.233	0.055	0.658	0.715
163	2.127	0.088	0.803	0.803
231	0.749	0.114	0.906	0.931
119	3.036	0.066	0.607	0.758
145	2.698	0.082	0.707	0.714
116	1.672	0.065	0.699	0.835
146	2.899	0.085	0.749	0.760
170	0.706	0.092	0.919	0.919
114	1.899	0.065	0.648	0.745
78	2.784	0.048	0.586	0.614
204	1.094	0.109	0.907	0.932
160	1.205	0.086	0.780	0.800
131	3.312	0.066	0.627	0.744
183	1.279	0.104	0.906	0.920
